colsample_bytree,combo,learning_rate,max_depth,min_samples_leaf,model_a_epochs,n_estimators_rf,n_estimators_xgb,rolling_windows,subsample,test_metrics_by_conference_E_kendall_tau,test_metrics_by_conference_E_ndcg,test_metrics_by_conference_E_rank_mae_ensemble_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_mae_model_a_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_mae_rf_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_mae_wl_record_standings_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_mae_xgb_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_ensemble_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_model_a_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_rf_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_wl_record_standings_vs_playoff_outcome_rank,test_metrics_by_conference_E_rank_rmse_xgb_pred_vs_playoff_outcome_rank,test_metrics_by_conference_E_spearman,test_metrics_by_conference_W_kendall_tau,test_metrics_by_conference_W_ndcg,test_metrics_by_conference_W_rank_mae_ensemble_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_mae_model_a_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_mae_rf_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_mae_wl_record_standings_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_mae_xgb_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_ensemble_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_model_a_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_rf_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_wl_record_standings_vs_playoff_outcome_rank,test_metrics_by_conference_W_rank_rmse_xgb_pred_vs_playoff_outcome_rank,test_metrics_by_conference_W_spearman,test_metrics_ensemble_kendall_tau,test_metrics_ensemble_kendall_tau_standings,test_metrics_ensemble_mrr_top2,test_metrics_ensemble_mrr_top4,test_metrics_ensemble_ndcg,test_metrics_ensemble_ndcg_at_12,test_metrics_ensemble_ndcg_at_16,test_metrics_ensemble_ndcg_at_16_standings,test_metrics_ensemble_ndcg_at_20,test_metrics_ensemble_ndcg_at_30,test_metrics_ensemble_ndcg_at_30_standings,test_metrics_ensemble_ndcg_at_4,test_metrics_ensemble_ndcg_at_4_standings,test_metrics_ensemble_pearson,test_metrics_ensemble_playoff_brier_championship_odds,test_metrics_ensemble_playoff_champion_in_top_4,test_metrics_ensemble_playoff_champion_rank,test_metrics_ensemble_playoff_ece_championship_odds,test_metrics_ensemble_playoff_kendall_tau_pred_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_ndcg_at_30_pred_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_ndcg_at_4_final_four,test_metrics_ensemble_playoff_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_rank_mae_wl_record_standings_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_rank_rmse_wl_record_standings_vs_playoff_outcome_rank,test_metrics_ensemble_playoff_spearman_pred_vs_playoff_outcome_rank,test_metrics_ensemble_precision_at_4,test_metrics_ensemble_precision_at_8,test_metrics_ensemble_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_ensemble_rank_mae_wl_record_standings_vs_playoff_outcome_rank,test_metrics_ensemble_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_ensemble_rank_rmse_standings,test_metrics_ensemble_rank_rmse_wl_record_standings_vs_playoff_outcome_rank,test_metrics_ensemble_roc_auc_upset,test_metrics_ensemble_spearman,test_metrics_ensemble_spearman_standings,test_metrics_model_a_kendall_tau,test_metrics_model_a_mrr_top2,test_metrics_model_a_mrr_top4,test_metrics_model_a_ndcg,test_metrics_model_a_ndcg_at_12,test_metrics_model_a_ndcg_at_16,test_metrics_model_a_ndcg_at_20,test_metrics_model_a_ndcg_at_30,test_metrics_model_a_ndcg_at_4,test_metrics_model_a_pearson,test_metrics_model_a_precision_at_4,test_metrics_model_a_precision_at_8,test_metrics_model_a_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_model_a_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_model_a_roc_auc_upset,test_metrics_model_a_spearman,test_metrics_model_b_kendall_tau,test_metrics_model_b_mrr_top2,test_metrics_model_b_mrr_top4,test_metrics_model_b_ndcg,test_metrics_model_b_ndcg_at_12,test_metrics_model_b_ndcg_at_16,test_metrics_model_b_ndcg_at_20,test_metrics_model_b_ndcg_at_30,test_metrics_model_b_ndcg_at_4,test_metrics_model_b_pearson,test_metrics_model_b_precision_at_4,test_metrics_model_b_precision_at_8,test_metrics_model_b_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_model_b_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_model_b_roc_auc_upset,test_metrics_model_b_spearman,test_metrics_model_c_kendall_tau,test_metrics_model_c_mrr_top2,test_metrics_model_c_mrr_top4,test_metrics_model_c_ndcg,test_metrics_model_c_ndcg_at_12,test_metrics_model_c_ndcg_at_16,test_metrics_model_c_ndcg_at_20,test_metrics_model_c_ndcg_at_30,test_metrics_model_c_ndcg_at_4,test_metrics_model_c_pearson,test_metrics_model_c_precision_at_4,test_metrics_model_c_precision_at_8,test_metrics_model_c_rank_mae_pred_vs_playoff_outcome_rank,test_metrics_model_c_rank_rmse_pred_vs_playoff_outcome_rank,test_metrics_model_c_roc_auc_upset,test_metrics_model_c_spearman,value
0.7,10,0.08,3,5,25,200,275,"(10, 30)",0.8,0.18095238095238098,0.23698453665597358,8.533333333333333,8.533333333333333,16.0,2.933333333333333,8.666666666666666,10.507140429250958,10.507140429250958,18.24280680158621,3.8297084310253524,11.529671865813587,0.25,0.40952380952380957,0.7491215070738976,6.4,6.4,15.0,3.3333333333333335,7.2,7.615773105863909,7.615773105863909,17.24915456865447,4.993328882953068,8.981462390204987,0.5535714285714285,0.3195402298850575,-0.3517241379310345,0.5,0.5,0.5953235286014985,0.48218737103131776,0.5251257687514362,0.5006290142133516,0.526340690163317,0.5953235286014985,0.5905784577298934,0.46449490234372454,0.44578653670222973,0.4380422830581665,0.03007647395133972,1.0,2,0.0,0.3471264367816092,0.5953194719264633,0.46449490234372454,7.4666666984558105,3.1333333333333333,9.176055908203125,4.449719092257398,0.46117908787541706,0.25,0.375,7.4666666984558105,3.1333333333333333,9.176055908203125,8.88819408416748,4.449719092257398,0.7232142857142857,0.43804226918798667,-0.47274749721913245,0.3195402298850575,0.5,0.5,0.5953235286014985,0.48218737103131776,0.5251257687514362,0.526340690163317,0.5953235286014985,0.46449490234372454,0.4380422532558441,0.25,0.375,7.4666666984558105,9.176055908203125,0.7232142857142857,0.43804226918798667,0.17701149425287357,0.2,0.2,0.4315709336550007,0.29419901293239,0.3794790406463595,0.37955968701828924,0.4315709336550007,0.03989844056956009,0.28720802068710327,0.0,0.625,7.933333396911621,10.3344087600708,0.8266666666666667,0.28720800889877635,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.43804226918798667
0.7,11,0.08,3,5,18,200,260,"(10, 30)",0.8,0.21904761904761905,0.2685001171345872,8.6,8.6,16.0,2.933333333333333,8.666666666666666,10.686440005914037,10.698909601761605,18.24280680158621,3.8297084310253524,11.529671865813587,0.2821428571428571,0.3904761904761905,0.7491563943572732,6.2,6.2,15.0,3.3333333333333335,7.2,7.585073060513875,7.585073060513875,17.24915456865447,4.993328882953068,8.981462390204987,0.5357142857142856,0.3195402298850575,-0.3517241379310345,0.5,0.5,0.5952870593211712,0.48329369500015895,0.5251538885236885,0.5087695862072179,0.5263688098118923,0.5952870593211712,0.5966487978328012,0.4645175546554888,0.445429762791943,0.42691880464553833,0.030076470226049423,1.0,2,0.0,0.3563218390804598,0.5952847099878067,0.4645175546554888,7.400000095367432,3.1333333333333333,9.266427040100098,4.449719092257398,0.4562847608453838,0.25,0.375,7.400000095367432,3.1333333333333333,9.266427040100098,8.959166526794434,4.449719092257398,0.8169642857142856,0.4269187986651835,-0.4642936596218019,0.31494252873563217,0.5,0.5,0.5952843388368556,0.48329097429444207,0.525151168026666,0.5263660893268352,0.5952843388368556,0.4645175546554888,0.42602893710136414,0.25,0.375,7.400000095367432,9.273618698120117,0.8169642857142856,0.42602892102335926,0.17701149425287357,0.2,0.2,0.4315709336550007,0.29419901293239,0.3794790406463595,0.37955968701828924,0.4315709336550007,0.03989844056956009,0.28720802068710327,0.0,0.625,7.933333396911621,10.3344087600708,0.8266666666666667,0.28720800889877635,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.4269187986651835
0.7,12,0.08,4,5,21,200,291,"(10, 30)",0.8,0.20000000000000004,0.23378760733503742,8.066666666666666,8.066666666666666,16.0,2.933333333333333,9.066666666666666,10.510312396245254,10.484909791377957,18.24280680158621,3.8297084310253524,11.47170431975999,0.2821428571428571,0.40952380952380957,0.749117499463969,6.2,6.2,15.0,3.3333333333333335,7.2,7.197221686178632,7.197221686178632,17.24915456865447,4.993328882953068,8.88444333277743,0.5714285714285713,0.32873563218390806,-0.36091954022988504,0.5,0.5,0.5957051174612775,0.48262201435692037,0.5255603754365158,0.5043343862254713,0.5273552430967418,0.5957051174612775,0.5925834689121577,0.46423103544156546,0.44576015001201386,0.4585094749927521,0.030076470226049423,1.0,2,3.725290298461914e-09,0.3471264367816092,0.595699676783409,0.46421784209645756,7.133333206176758,3.1333333333333333,9.007404327392578,4.449719092257398,0.4674082313681869,0.25,0.375,7.133333206176758,3.1333333333333333,9.007404327392578,8.72926139831543,4.449719092257398,0.7008928571428572,0.45850945494994433,-0.4914349276974415,0.33333333333333337,0.5,0.5,0.595731178182829,0.48264807719937275,0.5255864362797927,0.5273813038253973,0.595731178182829,0.46449490234372454,0.46028923988342285,0.25,0.375,7.133333206176758,8.992589950561523,0.7008928571428572,0.4602892102335928,0.17241379310344826,0.14285714285714285,0.14285714285714285,0.3948964382944035,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.3948964382944035,0.037089553910794264,0.29744160175323486,0.0,0.625,8.133333206176758,10.259954452514648,0.8794642857142857,0.29744160177975526,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.45850945494994433
0.7,13,0.08,3,5,24,200,298,"(10, 30)",0.8,0.2761904761904762,0.3134966805425852,8.6,8.6,16.0,2.933333333333333,8.666666666666666,10.742439201596628,10.742439201596628,18.24280680158621,3.8297084310253524,11.529671865813587,0.3071428571428571,0.4285714285714286,0.7491604019672018,6.066666666666666,6.066666666666666,15.0,3.3333333333333335,7.2,7.075780286771677,7.075780286771677,17.24915456865447,4.993328882953068,8.981462390204987,0.5714285714285713,0.3425287356321839,-0.38390804597701156,0.5,0.5,0.5975234240550013,0.4855187791180204,0.5273788052651186,0.5271332460305688,0.5291710892892599,0.5975234240550013,0.6153821857545247,0.4746471968829319,0.5290401564999109,0.4478309452533722,0.030076468363404274,1.0,2,3.725290298461914e-09,0.37931034482758624,0.5975210147648439,0.4746471968829319,7.333333492279053,3.1333333333333333,9.095786094665527,4.449719092257398,0.48075639599555064,0.25,0.375,7.333333492279053,3.1333333333333333,9.095786094665527,8.66025447845459,4.449719092257398,0.8311111111111111,0.44783092324805335,-0.4994438264738598,0.3425287356321839,0.5,0.5,0.5975234240550013,0.4855187791180204,0.5273788052651186,0.5291710892892599,0.5975234240550013,0.4746471968829319,0.4478309750556946,0.25,0.375,7.333333492279053,9.095786094665527,0.8311111111111111,0.44783092324805335,0.17701149425287357,0.2,0.2,0.4315709336550007,0.29419901293239,0.3794790406463595,0.37955968701828924,0.4315709336550007,0.03989844056956009,0.28720802068710327,0.0,0.625,7.933333396911621,10.3344087600708,0.8266666666666667,0.28720800889877635,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.44783092324805335
0.7,14,0.08,4,5,28,200,296,"(10, 30)",0.8,0.20000000000000004,0.2710143210787059,8.6,8.6,16.0,2.933333333333333,9.066666666666666,10.717586793054986,10.717586793054986,18.24280680158621,3.8297084310253524,11.55854662143991,0.2714285714285714,0.4285714285714286,0.7491604019672018,6.2,6.2,15.0,3.3333333333333335,7.2,7.307530362578044,7.307530362578044,17.24915456865447,4.993328882953068,8.88444333277743,0.557142857142857,0.3241379310344828,-0.36551724137931035,0.5,0.5,0.5964270118534987,0.48438474785905244,0.5262448609931102,0.5091269738157377,0.5274597818901688,0.5964270118534987,0.5985798175907358,0.46423103544156546,0.44576015001201386,0.4384872317314148,0.030076470226049423,1.0,2,0.0,0.3517241379310345,0.5964217147298847,0.46421784209645756,7.400000095367432,3.1333333333333333,9.172422409057617,4.449719092257398,0.4616240266963292,0.25,0.5,7.400000095367432,3.1333333333333333,9.172422409057617,8.81286907196045,4.449719092257398,0.8169642857142856,0.4384872080088987,-0.4816462736373748,0.3241379310344828,0.5,0.5,0.5964270118534987,0.48438474785905244,0.5262448609931102,0.5274597818901688,0.5964270118534987,0.46423103544156546,0.4384872317314148,0.25,0.5,7.400000095367432,9.172422409057617,0.8169642857142856,0.4384872080088987,0.167816091954023,0.14285714285714285,0.14285714285714285,0.39489513685398964,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.39489513685398964,0.037089553910794264,0.29076752066612244,0.0,0.625,8.133333206176758,10.308572769165039,0.8794642857142857,0.29076751946607343,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.4384872080088987
0.7,15,0.08,4,5,28,200,300,"(10, 30)",0.8,0.23809523809523814,0.30778800504253206,8.533333333333333,8.533333333333333,16.0,2.933333333333333,9.066666666666666,10.714476188783099,10.72069649478677,18.24280680158621,3.8297084310253524,11.55854662143991,0.28928571428571426,0.4476190476190477,0.7491604019672018,6.133333333333334,6.133333333333334,15.0,3.3333333333333335,7.2,7.2203416354998975,7.2203416354998975,17.24915456865447,4.993328882953068,8.88444333277743,0.5857142857142856,0.3241379310344828,-0.3563218390804598,0.5,0.5,0.5972715077574026,0.4852835257445102,0.527143569936945,0.5162370169547622,0.5283607345497627,0.5972715077574026,0.6039497202039931,0.4732201012417847,0.5178046098648476,0.44293659925460815,0.030076468363404274,1.0,2,3.725290298461914e-09,0.3517241379310345,0.597267368839006,0.4732201012417847,7.333333492279053,3.1333333333333333,9.136009216308594,4.449719092257398,0.4651835372636262,0.25,0.5,7.333333492279053,3.1333333333333333,9.136009216308594,8.809085845947266,4.449719092257398,0.7601809954751132,0.44293659621801995,-0.48209121245828696,0.3195402298850575,0.5,0.5,0.5972715074216975,0.4852835257445102,0.527143569936945,0.5283607345497627,0.5972715074216975,0.4732201012417847,0.44249165058135986,0.25,0.5,7.333333492279053,9.139657020568848,0.7601809954751132,0.44249165739710794,0.167816091954023,0.14285714285714285,0.14285714285714285,0.39489513685398964,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.39489513685398964,0.037089553910794264,0.29076752066612244,0.0,0.625,8.133333206176758,10.308572769165039,0.8794642857142857,0.29076751946607343,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.44293659621801995
0.7,16,0.08,4,5,19,200,299,"(10, 30)",0.8,0.18095238095238098,0.22389731755727532,8.6,8.533333333333333,16.0,2.933333333333333,9.066666666666666,10.859711475602532,10.795060598872677,18.24280680158621,3.8297084310253524,11.55854662143991,0.25357142857142856,0.3904761904761905,0.7258597620414731,6.333333333333333,6.4,15.0,3.3333333333333335,7.2,7.5321532999092184,7.563068160475615,17.24915456865447,4.993328882953068,8.88444333277743,0.5214285714285714,0.30114942528735633,-0.3425287356321839,0.5,0.5,0.5952905192880764,0.4833322663218328,0.525192456886712,0.5004412711049281,0.5263850419106129,0.5952905192880764,0.5879108744701397,0.46423103544156546,0.44576015001201386,0.4171302020549774,0.030076470226049423,1.0,2,0.0,0.33793103448275863,0.5952853279327575,0.46421784209645756,7.4666666984558105,3.1333333333333333,9.345231056213379,4.449719092257398,0.44382647385984425,0.25,0.5,7.4666666984558105,3.1333333333333333,9.345231056213379,9.029581069946289,4.449719092257398,0.7777777777777778,0.41713014460511677,-0.4558398220244716,0.30574712643678165,0.5,0.5,0.5963686302865479,0.4833322663218328,0.5262705729208674,0.5274631532029754,0.5963686302865479,0.46423103544156546,0.4202447831630707,0.25,0.5,7.4666666984558105,9.320228576660156,0.7777777777777778,0.4202447163515017,0.167816091954023,0.14285714285714285,0.14285714285714285,0.39489513685398964,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.39489513685398964,0.037089553910794264,0.29076752066612244,0.0,0.625,8.133333206176758,10.308572769165039,0.8794642857142857,0.29076751946607343,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.41713014460511677
0.7,17,0.08,4,5,19,200,297,"(10, 30)",0.8,0.21904761904761905,0.257185749698778,8.2,8.2,16.0,2.933333333333333,9.066666666666666,10.529324131522719,10.529324131522719,18.24280680158621,3.8297084310253524,11.55854662143991,0.2964285714285714,0.40952380952380957,0.735032833103196,6.6,6.466666666666667,15.0,3.3333333333333335,7.2,7.558659493146475,7.434155410446211,17.24915456865447,4.993328882953068,8.88444333277743,0.532142857142857,0.31494252873563217,-0.3471264367816092,0.5,0.5,0.5957406616285283,0.48262005596419455,0.5255584204947987,0.5043325711108243,0.5267733444109745,0.5957406616285283,0.5937854811125112,0.46423103544156546,0.44576015001201386,0.4393771290779114,0.030076470226049423,1.0,2,0.0,0.3425287356321839,0.5957352010836556,0.46421784209645756,7.400000095367432,3.1333333333333333,9.165151596069336,4.449719092257398,0.46073414905450494,0.25,0.375,7.400000095367432,3.1333333333333333,9.165151596069336,8.83176040649414,4.449719092257398,0.71875,0.439377085650723,-0.4794215795328142,0.3195402298850575,0.5,0.5,0.5969125932888012,0.48379208299983495,0.5267303576289769,0.5279452763907139,0.5969125932888012,0.46423103544156546,0.44560620188713074,0.25,0.5,7.333333492279053,9.114091873168945,0.7142857142857142,0.44560622914349274,0.167816091954023,0.14285714285714285,0.14285714285714285,0.39489513685398964,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.39489513685398964,0.037089553910794264,0.29076752066612244,0.0,0.625,8.133333206176758,10.308572769165039,0.8794642857142857,0.29076751946607343,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.439377085650723
0.7,18,0.08,4,5,19,200,290,"(10, 30)",0.8,0.20000000000000004,0.2370161516147501,8.533333333333333,8.533333333333333,16.0,2.933333333333333,9.066666666666666,10.73312629199899,10.73312629199899,18.24280680158621,3.8297084310253524,11.47170431975999,0.27499999999999997,0.40952380952380957,0.7491563943572732,6.133333333333334,6.133333333333334,15.0,3.3333333333333335,7.2,7.302967433402215,7.302967433402215,17.24915456865447,4.993328882953068,8.88444333277743,0.5464285714285714,0.31494252873563217,-0.33793103448275863,0.5,0.5,0.5941756069120201,0.48218737521693966,0.5240476536017934,0.500426136823677,0.5252648360301717,0.5941756069120201,0.5881388977389591,0.46449490234372454,0.44578653670222973,0.4375973641872406,0.030076470226049423,1.0,2,3.725290298461914e-09,0.3241379310344828,0.5941714343262954,0.46449490234372454,7.333333492279053,3.1333333333333333,9.1796875,4.449719092257398,0.4384872080088987,0.25,0.375,7.333333492279053,3.1333333333333333,9.1796875,9.0,4.449719092257398,0.768888888888889,0.43759733036707454,-0.4593993325917686,0.31494252873563217,0.5,0.5,0.5941756069120201,0.48218737521693966,0.5240476536017934,0.5252648360301717,0.5941756069120201,0.46449490234372454,0.4375973641872406,0.25,0.375,7.333333492279053,9.1796875,0.768888888888889,0.43759733036707454,0.17241379310344826,0.14285714285714285,0.14285714285714285,0.3948964382944035,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.3948964382944035,0.037089553910794264,0.29744160175323486,0.0,0.625,8.133333206176758,10.259954452514648,0.8794642857142857,0.29744160177975526,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.43759733036707454
0.7,19,0.08,4,5,19,200,290,"(10, 30)",0.8,0.21904761904761905,0.2540607543717877,8.266666666666667,8.333333333333334,16.0,2.933333333333333,9.066666666666666,10.589302778433211,10.586154479633606,18.24280680158621,3.8297084310253524,11.47170431975999,0.3071428571428571,0.40952380952380957,0.7491563943572732,5.866666666666666,5.933333333333334,15.0,3.3333333333333335,7.2,7.080489625254269,7.122733557654206,17.24915456865447,4.993328882953068,8.88444333277743,0.5535714285714285,0.33793103448275863,-0.3885057471264368,0.5,0.5,0.595717441462302,0.48259655527954504,0.5255349183120036,0.5043471304667424,0.5267544199790806,0.595717441462302,0.5938001765517276,0.46423103544156546,0.44576015001201386,0.4585094749927521,0.030076470226049423,1.0,2,3.725290298461914e-09,0.36551724137931035,0.595712008658972,0.46421784209645756,7.066666603088379,3.1333333333333333,9.007404327392578,4.449719092257398,0.4816462736373748,0.25,0.375,7.066666603088379,3.1333333333333333,9.007404327392578,8.602325439453125,4.449719092257398,0.7511111111111111,0.45850945494994433,-0.5061179087875418,0.33793103448275863,0.5,0.5,0.5957174159489625,0.48259655527954504,0.5255349183120036,0.5267544285180172,0.5957174159489625,0.46423103544156546,0.4567297101020813,0.25,0.375,7.133333206176758,9.022194862365723,0.7555555555555555,0.4567296996662959,0.17241379310344826,0.14285714285714285,0.14285714285714285,0.3948964382944035,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.3948964382944035,0.037089553910794264,0.29744160175323486,0.0,0.625,8.133333206176758,10.259954452514648,0.8794642857142857,0.29744160177975526,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.45850945494994433
0.7,20,0.08,4,5,22,200,289,"(10, 30)",0.8,0.1619047619047619,0.23698453665597358,8.933333333333334,9.0,16.0,2.933333333333333,9.066666666666666,11.033282980751165,11.108555261599053,18.24280680158621,3.8297084310253524,11.47170431975999,0.24642857142857136,0.4476190476190477,0.7491604019672018,5.6,5.666666666666667,15.0,3.3333333333333335,7.2,6.918574034197124,7.009517339541527,17.24915456865447,4.993328882953068,8.88444333277743,0.5928571428571427,0.31494252873563217,-0.3563218390804598,0.5,0.5,0.5953465452018982,0.48335832916428517,0.5252185210307773,0.5004430297021473,0.5264334370459606,0.5953465452018982,0.5881558514841723,0.46449490234372454,0.44578653670222973,0.43403783440589905,0.030076468363404274,1.0,2,3.725290298461914e-09,0.3517241379310345,0.5953424438320014,0.46449490234372454,7.266666889190674,3.1333333333333333,9.208691596984863,4.449719092257398,0.4634037819799778,0.25,0.5,7.266666889190674,3.1333333333333333,9.208691596984863,8.89194393157959,4.449719092257398,0.7644444444444445,0.43403781979977757,-0.47230255839822033,0.3103448275862069,0.5,0.5,0.5953241992558975,0.48335832916428517,0.5252185210307773,0.5264110910938684,0.5953241992558975,0.46449490234372454,0.42424917221069336,0.25,0.5,7.333333492279053,9.287984848022461,0.768888888888889,0.4242491657397108,0.17241379310344826,0.14285714285714285,0.14285714285714285,0.3948964382944035,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.3948964382944035,0.037089553910794264,0.29744160175323486,0.0,0.625,8.133333206176758,10.259954452514648,0.8794642857142857,0.29744160177975526,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.43403781979977757
0.7,21,0.08,4,5,21,200,290,"(10, 30)",0.8,0.1619047619047619,0.22386884383188083,9.0,9.0,16.0,2.933333333333333,9.066666666666666,10.99393772343043,10.99393772343043,18.24280680158621,3.8297084310253524,11.47170431975999,0.23928571428571427,0.4285714285714286,0.7491563943572732,6.2,6.2,15.0,3.3333333333333335,7.2,7.24338778933357,7.24338778933357,17.24915456865447,4.993328882953068,8.88444333277743,0.575,0.296551724137931,-0.33793103448275863,0.5,0.5,0.5941575376285215,0.48216133327086774,0.524021613653294,0.5004235359630437,0.5252365399214932,0.5941575376285215,0.5883943841693151,0.46423103544156546,0.44576015001201386,0.421579509973526,0.030076470226049423,1.0,2,3.725290298461914e-09,0.33333333333333337,0.5941523811960628,0.46421784209645756,7.599999904632568,3.1333333333333333,9.309493064880371,4.449719092257398,0.4509454949944383,0.25,0.375,7.599999904632568,3.1333333333333333,9.309493064880371,8.933084487915039,4.449719092257398,0.7321428571428572,0.421579532814238,-0.4674082313681869,0.296551724137931,0.5,0.5,0.5941575376285215,0.48216133327086774,0.524021613653294,0.5252365399214932,0.5941575376285215,0.46423103544156546,0.421579509973526,0.25,0.375,7.599999904632568,9.309493064880371,0.7321428571428572,0.421579532814238,0.17241379310344826,0.14285714285714285,0.14285714285714285,0.3948964382944035,0.2572802031218704,0.34256306934321273,0.3426435443589087,0.3948964382944035,0.037089553910794264,0.29744160175323486,0.0,0.625,8.133333206176758,10.259954452514648,0.8794642857142857,0.29744160177975526,0.0,0.08333333333333333,0.5,0.3523699022875814,0.22764303037812714,0.2400367383145598,0.2770249187057514,0.3523699022875814,0.052939225660911464,0.0,0.25,0.125,15.5,17.752933502197266,0.5,0.0,0.421579532814238
